# time [s]			Temp [K]			p_SG [C/Km2]			p_BR [C/Km2],			Phasediff [deg]			p/TSC-ratio			Mean I [A]			Red Chi				p_err [C/Km2]	
5.425367000000000189e+03	3.108267589622583387e+02	1.847824477792791578e-04	1.623913557669281354e-04	2.699874713760833060e+02	4.573190079033355687e+03	-2.809097357263681996e-11	2.615389789579676827e-01	1.231837469939829299e-06
5.626367000000000189e+03	3.122230530342427528e+02	1.863554296015298333e-04	2.350900965695467391e-04	2.706601726912008985e+02	8.678523772620590648e+01	-4.073656223407960123e-11	9.676774275778713408e-01	2.424637169232788039e-06
5.827367000000000189e+03	3.136203441823562912e+02	1.872208713624725328e-04	1.993854908613379071e-04	2.707459823100274434e+02	7.680147529113665428e+01	-3.454125884378109371e-11	8.798235124053427336e-01	2.396495854010098162e-06
6.028367000000000189e+03	3.150160151725465880e+02	1.866261205828097269e-04	6.710099237572475874e-05	2.705425257885631822e+02	1.056061635105693597e+02	-1.159863460746268864e-11	7.896036173399680891e-01	2.195017444907303487e-06
6.229367000000000189e+03	3.164122306069151023e+02	1.890148910061204641e-04	5.899855634623518062e-05	2.699525209083089408e+02	1.206757845561314753e+03	1.019461586967662956e-11	3.262624182904530490e-01	1.432813451398373626e-06
6.430367000000000189e+03	3.178083479825955351e+02	1.874984313542636682e-04	1.021464833204414294e-04	2.713908742883772334e+02	4.118598273243887320e+01	1.767913900771145059e-11	1.871350631660958275e+00	3.551438833248395103e-06
6.631367000000000189e+03	3.192035824465084488e+02	1.910898913796545227e-04	2.695345070892206892e-05	2.699254196006270377e+02	7.682413561069338357e+02	-4.658629710447750509e-12	2.767845562046077901e-01	1.365012115374192330e-06
6.832367000000000189e+03	3.206004358814228681e+02	1.918773264627254165e-04	1.752218918323347426e-04	2.699497627877961463e+02	1.140504465053358444e+03	-3.030315211368159498e-11	4.201380953196217072e-01	1.642839804440675815e-06
7.033367000000000189e+03	3.219965336838824896e+02	1.890574788483181099e-04	2.442431938361936230e-04	2.716225684965051528e+02	3.530233837511224237e+01	-4.218625790049751685e-11	2.558491113704544961e+00	4.273217041671200235e-06
7.234367000000000189e+03	3.233921848219603703e+02	1.944204049583853728e-04	1.640906175722602674e-04	2.708279413666350024e+02	6.919788497734840860e+01	-2.842970021144278729e-11	1.386228123102044352e+00	3.177544583091649930e-06
7.435367000000000189e+03	3.247880761705869759e+02	1.932693128818188514e-04	4.016060406418166571e-05	2.701011102290873396e+02	5.666659105968707308e+02	6.949052575124373585e-12	8.252084116983409157e-01	2.269271224014577262e-06
7.636367000000000189e+03	3.261836086252958467e+02	1.933346107267679885e-04	7.368550988487124643e-05	2.711292784599006040e+02	5.073005652369320728e+01	1.275345762238806847e-11	1.882190287056782818e+00	3.668540685516671671e-06
7.837367000000000189e+03	3.275801277842820696e+02	1.966776545234636406e-04	7.459065762005802065e-05	2.694254897292137798e+02	9.972643169395090013e+01	1.290487169126865778e-11	3.512673458702713081e-01	1.796449978997667482e-06
8.038367000000000189e+03	3.289747491799946602e+02	1.984676726419761579e-04	8.760785947934961908e-05	2.695523686500611120e+02	1.279950874497484108e+02	-1.518402805273632312e-11	3.525613892943800787e-01	1.708139605804435651e-06
8.239367000000000189e+03	3.303713092425930995e+02	1.997020049156303552e-04	2.191479861851409225e-04	2.694843717125129388e+02	1.111153792594869714e+02	-3.791870161741292424e-11	3.240579517194394632e-01	1.695735451679429140e-06
8.440367000000000189e+03	3.317665938446340306e+02	2.011390343729602885e-04	2.138430936915478389e-04	2.698306652817672671e+02	3.383571502108478626e+02	-3.696333539079601349e-11	4.518326445142366588e-01	1.799656579757021338e-06
8.641367000000000189e+03	3.331635969741219583e+02	2.033329366684666361e-04	1.019020783729694245e-04	2.696240547308291866e+02	1.524023892740898418e+02	-1.763059038009950761e-11	2.658086513639195680e-01	1.608499863567698809e-06
8.842367000000000189e+03	3.345595447809063216e+02	2.037750997540617340e-04	4.375806899447283785e-05	2.695703046834587440e+02	1.333379795468059967e+02	7.575081995024879406e-12	3.724396296487280100e-01	1.785627310074564170e-06
9.043367000000000189e+03	3.359558959422610656e+02	2.002727413115180943e-04	1.090878186599417382e-04	2.704310946881889208e+02	1.329051363660065022e+02	1.893656760522387880e-11	1.929745401623203183e+00	3.483039590470438480e-06
9.244367000000000189e+03	3.373523248296303905e+02	2.052839357920875976e-04	2.883138963246726009e-05	2.695808251064153751e+02	1.366846110322543097e+02	4.975039878109453209e-12	4.980365850409104733e-01	2.087717413696025073e-06
9.445367000000000189e+03	3.387492230957170705e+02	2.082335372912259928e-04	1.267985686325398867e-04	2.692181206573777672e+02	7.327501794860117457e+01	-2.195283187658707176e-11	3.574067614812665994e-01	2.021369374058334213e-06
9.646367000000000189e+03	3.401451163511709979e+02	2.098490392854542735e-04	2.374306154961043690e-04	2.691600131446687101e+02	6.820544179317950295e+01	-4.099733797139303321e-11	4.109926418987301378e-01	2.239946689474237015e-06
9.847367000000000189e+03	3.415412127863069145e+02	2.106498907825198313e-04	1.970061071740659856e-04	2.690178282640554812e+02	5.833009150480231142e+01	-3.402785262136816149e-11	3.857296242903687222e-01	2.227954366803411542e-06
1.004836700000000019e+04	3.429376663503290956e+02	2.116332250368632738e-04	2.624351665138168651e-05	2.688152341240858050e+02	4.835353061970768351e+01	-4.530752773383095599e-12	4.142831032174811301e-01	2.473901214232404348e-06
1.024936700000000019e+04	3.443338301827961914e+02	2.122084431906875979e-04	9.337198457665708557e-05	2.690862083620720000e+02	6.269582597553858250e+01	1.618850351069652447e-11	3.775099335937318612e-01	2.133448462736859811e-06
1.045036700000000019e+04	3.457291782140745795e+02	2.137485785911290423e-04	1.057703020808904113e-04	2.689659939665331194e+02	5.540543996235383162e+01	1.826805977437811920e-11	5.172846516211028201e-01	2.615883775897235244e-06
1.065136700000000019e+04	3.471240250955776219e+02	2.142644968626150777e-04	4.062286556069335565e-06	2.690547987715590921e+02	6.061204754417209983e+01	-7.026663161691551593e-13	5.533246579587441927e-01	2.618084831492642518e-06
1.085236700000000019e+04	3.485201011377604345e+02	2.158923078822328910e-04	2.003837122276704724e-04	2.691004729879589377e+02	6.369021856116165736e+01	-3.464659910447762165e-11	5.117623680198785108e-01	2.548663602733057620e-06
1.105336700000000201e+04	3.499160927450522536e+02	2.169499605403419262e-04	2.245002503572422975e-04	2.690550077809589311e+02	6.062545589391400114e+01	-3.879689130298507171e-11	5.325112559589391115e-01	2.765440270762124240e-06
1.125436700000000201e+04	3.513086885957645222e+02	2.193267568902655445e-04	1.126804070188500053e-04	2.690854031975359817e+02	6.264062239246170805e+01	-1.946617897213928670e-11	5.431016286012217975e-01	2.769392393913022687e-06
1.145536700000000201e+04	3.526887473655741587e+02	2.199463995380569606e-04	4.999404228224888549e-05	2.687113503774185119e+02	4.445437852181323990e+01	8.495048844029841275e-12	4.994916168962512670e-01	2.998752699442175794e-06
1.165636700000000201e+04	3.540641809000272815e+02	2.216621425732278748e-04	1.293228706730348830e-04	2.690433773961735824e+02	5.988825184877924102e+01	2.202455064850745948e-11	5.830479151598969567e-01	2.878433194225762411e-06
1.185736700000000201e+04	3.554446103101321341e+02	2.208240963295165463e-04	6.533708424121282957e-05	2.702892343695296518e+02	1.980929614676085180e+02	1.120148738432835878e-11	1.759170597385530499e+00	3.656921415747556925e-06
1.205836700000000201e+04	3.568302501551194155e+02	2.259391803141769803e-04	1.019258544167576795e-04	2.689435543123381080e+02	5.422833086390052415e+01	-1.753712604875620648e-11	4.369097708098040878e-01	2.774289890490310336e-06
1.225936700000000201e+04	3.582212265804496383e+02	2.264409663800110415e-04	1.937988109366829475e-04	2.689240108137496463e+02	5.324314087394241568e+01	-3.350378399783581837e-11	4.866656129711655621e-01	2.780254430782331866e-06
1.246036700000000201e+04	3.596132195010264923e+02	2.264168669583289202e-04	1.591859629453808243e-04	2.687813012989000754e+02	4.700681021739649879e+01	-2.748300529950247808e-11	5.446395014359575182e-01	3.307553594234406530e-06
1.266136700000000201e+04	3.610065701714675015e+02	2.290169699356090069e-04	4.089550237877035273e-06	2.687061801223142652e+02	4.427667359887499288e+01	7.036908137064647015e-13	5.865096477510129969e-01	3.369631501477223574e-06
1.286236700000000201e+04	3.624016985634466437e+02	2.303731987910642828e-04	1.380393548108777653e-04	2.688201715851787412e+02	4.855594276704378132e+01	2.380244427860696079e-11	6.225832453823484380e-01	3.544768425150164596e-06
1.306336700000000201e+04	3.637979023746700591e+02	2.323669649022055170e-04	1.248925400843707903e-04	2.688616302685423989e+02	5.032480974721279665e+01	2.162873205472636506e-11	6.236920882577573488e-01	3.415335612759184778e-06
1.326436700000000201e+04	3.651933230720358665e+02	2.325126394101186152e-04	2.375279651538463850e-06	2.687390485537524114e+02	4.543119336455117718e+01	4.104369554726409401e-13	5.706147483379105934e-01	3.462158643047815514e-06
1.346536700000000201e+04	3.665901141611814182e+02	2.340593259508181516e-04	1.834799435252292563e-04	2.690047002573122086e+02	5.756056566407238506e+01	-3.180847903482586648e-11	5.034015605052900577e-01	3.026397571383061887e-06
1.366636700000000201e+04	3.679858909008054297e+02	2.361206627422056880e-04	2.088078886967957950e-04	2.688652863274886613e+02	5.048699940489802174e+01	-3.616117316915423434e-11	9.606886729252968049e-01	4.087605770279448042e-06
1.386736700000000201e+04	3.693833151581942502e+02	2.375452763279664527e-04	6.864921465772497134e-05	2.686674011067500487e+02	4.298776483290205874e+01	-1.190262048756217577e-11	6.838702263843313700e-01	3.938451019472620618e-06
1.406836700000000201e+04	3.707813662316003729e+02	2.374581277503523590e-04	1.109391228372345005e-04	2.688042022032455520e+02	4.790731377634722321e+01	1.925067734577114232e-11	4.789626283263586637e-01	3.294652892602521839e-06
1.426936700000000201e+04	3.721776472138593022e+02	2.387257828468380429e-04	1.929281100524934110e-04	2.688321324191941812e+02	4.905337325980576679e+01	3.332261111442785161e-11	7.272212547131231553e-01	3.998698481811850833e-06
1.447036700000000201e+04	3.735737771542208066e+02	2.386564946293862370e-04	8.478185889236779108e-05	2.690023011329739688e+02	5.742212431964210850e+01	1.464522640895522829e-11	7.400895535324926167e-01	3.891771350136154823e-06
1.467136700000000201e+04	3.749709452074529281e+02	2.425271874230221203e-04	9.124379417608397957e-05	2.683421325917242370e+02	3.455028313368359960e+01	-1.576728950995025906e-11	8.224020974231398551e-01	5.098721527519557985e-06
1.487236700000000201e+04	3.763683478181291662e+02	2.431613493750095121e-04	2.102324272570052770e-04	2.684003182905476592e+02	3.580768027138444864e+01	-3.652815128283581281e-11	6.422813592806625449e-01	4.635491017758624567e-06
1.507336700000000201e+04	3.777644177183684064e+02	2.444577233480854303e-04	1.498555933613797864e-04	2.686857678666364677e+02	4.358874602786006136e+01	-2.599107119825869769e-11	8.658830020957174467e-01	4.865692494062606683e-06
1.527436700000000201e+04	3.791625216240124701e+02	2.457032313556070375e-04	3.300930102951053161e-05	2.685882534496936955e+02	4.057681887911193286e+01	5.725456832089552082e-12	7.276397996285611791e-01	4.714143939785345801e-06
1.547536700000000201e+04	3.805580326812425938e+02	2.469192643716211781e-04	2.876912543316819293e-04	2.686886984119288968e+02	4.368619390871153030e+01	4.985531067537314037e-11	7.183552258214522812e-01	4.438666143637731171e-06
1.567636700000000201e+04	3.819547311291723872e+02	2.475398235476296846e-04	1.396840271126614265e-04	2.686171406606823098e+02	4.142478713642919530e+01	2.414369776883332949e-11	9.156016785951797132e-01	5.219779800130309217e-06
1.587736700000000201e+04	3.833506501176664187e+02	2.483872062422670581e-04	3.853323598618295202e-05	2.691723051482354663e+02	6.921849726234405864e+01	6.670902208631845612e-12	1.002959364166035483e+00	4.409014629450033762e-06
1.607836700000000201e+04	3.847486286588787152e+02	2.499039197604024931e-04	1.187356969023471985e-04	2.685836158641563429e+02	4.044390664587168516e+01	-2.053364466741293505e-11	9.741284630120012888e-01	5.844278665886226962e-06
1.627936700000000201e+04	3.861449957731231279e+02	2.506298252588502317e-04	1.634570899445086456e-04	2.685587499786237800e+02	3.974584109937462983e+01	-2.830484315995023090e-11	7.660147986777833262e-01	4.999828729204508799e-06
1.648036699999999837e+04	3.875425431521352380e+02	2.525601450068594737e-04	7.846311826556038747e-05	2.685578992241971719e+02	3.972238349978182725e+01	-1.357551664179104181e-11	7.980492651424184736e-01	5.306246897810111084e-06
1.668136699999999837e+04	3.889373685252117525e+02	2.529655474348256757e-04	7.659611442744474310e-05	2.685193607864355840e+02	3.868803701792205629e+01	1.323155339800994162e-11	8.429133535017396817e-01	5.183314854141060509e-06
1.688236699999999837e+04	3.903349682449953093e+02	2.556038545341955464e-04	1.880719038815070992e-04	2.684750178316377855e+02	3.756256987200854525e+01	3.254374327114428650e-11	8.012472707311593112e-01	5.654743435894592527e-06
1.708336699999999837e+04	3.917308489895484627e+02	2.553248763543746174e-04	2.011718939150426439e-04	2.683669742123583433e+02	3.507615400109852999e+01	3.482924116592039042e-11	6.857549044126606264e-01	5.471682740996357363e-06
1.728436699999999837e+04	3.931270682451020093e+02	2.553139919639397680e-04	1.036789456948939282e-04	2.686679714298200565e+02	4.300617716762742759e+01	1.794261819527361348e-11	1.253561167570056867e+00	6.394982877185362368e-06
1.748536699999999837e+04	3.945231232357268709e+02	2.574885032012271045e-04	3.657219679237593490e-05	2.684199894813080505e+02	3.625371757922430049e+01	-6.344064758706460301e-12	1.095542378272181816e+00	6.435873660761810666e-06
1.768636699999999837e+04	3.959203967976974354e+02	2.605660505957519790e-04	1.309293145018962661e-04	2.681611042177141826e+02	3.114700992021737491e+01	-2.263934576119404220e-11	1.213910637678487392e+00	7.702993344196106952e-06
1.788736699999999837e+04	3.973161576266833208e+02	2.598297485951375882e-04	1.297836142782381533e-04	2.683708783898032948e+02	3.516025922167501960e+01	-2.240855017786069184e-11	1.418075525038462459e+00	7.858839750303150154e-06
1.808836699999999837e+04	3.987144820460913479e+02	2.619366008797097524e-04	7.203293101312647262e-07	2.681856046774976789e+02	3.156788670350116277e+01	1.246393146766227065e-13	1.249848710346036063e+00	7.494999993401240037e-06
1.828936699999999837e+04	4.001094590240321054e+02	2.631188906636190944e-04	1.522554191984407557e-04	2.686583575807086959e+02	4.269789498719450904e+01	2.636362235199003383e-11	1.165399334473735893e+00	6.323903784928691890e-06
1.849036699999999837e+04	4.015062430823462591e+02	2.628060979452085614e-04	2.469688976481087010e-04	2.685319892950759026e+02	3.902099703219644056e+01	4.267006995522387471e-11	1.848872344013378743e+00	7.712991965588622745e-06
1.869136699999999837e+04	4.029018079648558341e+02	2.651609455826195449e-04	2.083263406427387858e-04	2.682389518068084726e+02	3.252479745866270378e+01	3.604303066417911215e-11	1.242257739033580943e+00	7.788350723927695807e-06
1.889236699999999837e+04	4.042977596313349977e+02	2.663806919993947243e-04	9.190521264589979861e-05	2.681266792090256104e+02	3.057424114169329599e+01	1.589975932686568054e-11	1.250578492448688239e+00	7.602005320763180120e-06
1.909336699999999837e+04	4.056945096389403034e+02	2.676649664800813812e-04	6.625119046915638372e-05	2.696988595706944238e+02	1.902609093605863109e+02	-1.146919626716418501e-11	1.864763189953445588e+00	4.918271699485710638e-06
1.929436699999999837e+04	4.070911746320214206e+02	2.696685522515231918e-04	1.172759444949635538e-04	2.680168732714982980e+02	2.888009969720911840e+01	-2.027706514427858616e-11	8.839301614566872356e-01	6.888940682548264306e-06
1.949536699999999837e+04	4.084858768540028677e+02	2.716082651678338768e-04	6.172190432960195344e-05	2.676601603011763473e+02	2.447343919110507215e+01	-1.067204463955223680e-11	1.158271643913594051e+00	8.399999669926164043e-06
1.969636699999999837e+04	4.098831387775746293e+02	2.628561374679752138e-04	9.843168882116686024e-05	2.716280987046038149e+02	3.518236169714992911e+01	1.703240160099502893e-11	6.417594327426146883e+00	1.101355014575894807e-05
1.989736699999999837e+04	4.112791584112302985e+02	2.745029908833709420e-04	2.382051504841684617e-04	2.673817454178482649e+02	2.186796199313567257e+01	4.112535559004975904e-11	1.399853936633594698e+00	1.036875539829733475e-05
2.009836699999999837e+04	4.126764757445926648e+02	2.757989321723689218e-04	2.694258168947184849e-04	2.681840727889166374e+02	3.154123869512133638e+01	4.652709957711443206e-11	1.434587537293648296e+00	8.199530167312532995e-06
2.029936699999999837e+04	4.140704295293529640e+02	2.779558483373675078e-04	1.810662323136005304e-04	2.679053975568975829e+02	2.734182460490169575e+01	3.135581141119402950e-11	1.265315298598871818e+00	8.519891291099668896e-06
2.050036699999999837e+04	4.154681347080621094e+02	2.788439279381762495e-04	2.502652448513355740e-05	2.680799596926547110e+02	2.982975418890026376e+01	4.319397924626867193e-12	1.223921695805199938e+00	8.245522815679488500e-06
2.070136699999999837e+04	4.168637146380532386e+02	2.797313697842876315e-04	7.917422756498462204e-05	2.679334467803567463e+02	2.771326246253761383e+01	-1.368483304402985110e-11	1.423348542355786117e+00	9.315272456588621428e-06
2.090236699999999473e+04	4.182597662306522466e+02	2.808144192405691254e-04	6.643612355530152756e-05	2.678936367539155867e+02	2.718902603078779734e+01	-1.149465693383084740e-11	1.643577746839040454e+00	9.705079106154462242e-06
2.110336699999999473e+04	4.196556928619081646e+02	2.832778358720438000e-04	9.675937850843886572e-05	2.679344064197841249e+02	2.772614874044339928e+01	1.675208311691544368e-11	1.444838165100686744e+00	9.144254167940132167e-06
2.130436699999999473e+04	4.210520158970351758e+02	2.854537565816016417e-04	2.765583939882685954e-04	2.676866323680321216e+02	2.475380072957143085e+01	4.782534009999998659e-11	2.071288294452573453e+00	1.172560817085403516e-05
2.150536699999999473e+04	4.224483417808357331e+02	2.873541783115700723e-04	3.345985434516247632e-04	2.673316299462731536e+02	2.145667532321404991e+01	5.788135439800994365e-11	1.685754676962788912e+00	1.136475092109796547e-05
2.170636699999999473e+04	4.238440578692533336e+02	2.865993818484460494e-04	2.337737572579964883e-04	2.674588543757655543e+02	2.253243823831791914e+01	4.038205871641789670e-11	1.739777505096801402e+00	1.199001697979359390e-05
2.190736699999999473e+04	4.252396806995579936e+02	2.898084303478768689e-04	7.893488343639741436e-05	2.674770063341770197e+02	2.269476239278619900e+01	1.363862234402985507e-11	1.989053666969026191e+00	1.205495437888052896e-05
2.210836699999999473e+04	4.266357453037692835e+02	2.901416802703158803e-04	6.580912855237162136e-05	2.673716452656464071e+02	2.178381120475994948e+01	-1.138725023233830908e-11	2.193259990638696699e+00	1.301859730105372181e-05
2.230936699999999473e+04	4.280322367624391404e+02	2.790714849503600188e-04	6.113877024202257098e-05	2.704493904171397958e+02	1.274940506414930468e+02	-1.057142988308457356e-11	5.890445513992864868e+00	9.104262364313347634e-06
2.251036699999999473e+04	4.294273298348880417e+02	2.922753165458257278e-04	8.544149119195941814e-05	2.671802915030360168e+02	2.030334571144327072e+01	1.476855845323381509e-11	2.299778389865638317e+00	1.412425258793356973e-05
2.271136699999999473e+04	4.308229281487236904e+02	2.943227710948795360e-04	2.608801336615386608e-04	2.670986145318761373e+02	1.973084845498368622e+01	4.507918177611939306e-11	2.259499181109930088e+00	1.505147137562230562e-05
2.291236699999999473e+04	4.322198496451525216e+02	2.961393131924649688e-04	3.563035336204006679e-04	2.673608031296115541e+02	2.169419477559680942e+01	6.155860512114427890e-11	2.010559495613504222e+00	1.372031889558474431e-05
2.311336699999999473e+04	4.336155794741479212e+02	2.964800102278272731e-04	3.068557137000009287e-04	2.669148414009004568e+02	1.855346890738390897e+01	5.315586653233830512e-11	1.995314647812847175e+00	1.536396580464025085e-05
2.331436699999999473e+04	4.350109079222066839e+02	2.974343817858748451e-04	1.435836791791502548e-04	2.664437079285032155e+02	1.609040566792702975e+01	2.486527870696517307e-11	2.547211470609776818e+00	1.865692933443010887e-05
2.351536699999999473e+04	4.364079943587809112e+02	2.986988755703479060e-04	1.815164660750466749e-05	2.666455873656065592e+02	1.706119932625829350e+01	-3.136658330845760845e-12	2.238823884909697526e+00	1.701792056299026028e-05
2.371636699999999473e+04	4.378027298256349695e+02	3.004219614721450530e-04	6.050367267902856139e-05	2.668873065594866034e+02	1.838902609838632785e+01	-1.047552560522388890e-11	2.699197818265505422e+00	1.923564691746024546e-05
